"","sd2.lon","sd2.lat"
"2907",-77.54081,38.67013
"2908",-76.43331,36.84718
"2909",-78.1667,39.05006
"2910",-75.7859,37.43731
"2911",-79.6,37.45
"2912",-80.05,36.8833
"2913",-79.03938,38.43176
"2914",-79.94455,37.30342
"2915",-78.45723,38.59479
"2916",-81.49338,37.13258
"2917",-77.8667,38.80001
"2918",-77.0313,37.6809
"2919",-76.94779,38.11426
"2920",-82.64349,36.94184
"2921",-76.69871,37.27922
"2922",-75.69982,37.67073
"2923",-78.55,37.85001
"2924",-78.955,37.98096
"2925",-73.1667,44.9
"2926",-72.00096,44.32591
"2927",-73.21551,42.88916
"2928",-72.66058,42.85612
"2929",-73.22125,44.47687
"2930",-72.35,44.6
"2931",-73.24918,44.81699
"2932",-73.30234,44.18327
"2933",-72.74331,44.91656
"2934",-73.0333,44.3
"2935",-72.7336,44.3676
"2936",-71.85083,44.81356
"2937",-72.65874,44.57901
"2938",-73.0167,44.08331
"2939",-73.27232,43.96338
"2940",-72.73333,44.15
"2941",-72.43795,44.27888
"2942",-72.62955,43.91542
"2943",-73.01449,43.60414
"2944",-72.5257,43.3328
"2945",-72.54143,43.1008
"2946",-72.87194,43.18583
"2947",-72.65028,43.615
"2948",-124.0667,46.9833
"2949",-122.4833,47.2833
"2950",-122.1667,47.3333
"2951",-122.4833,47.8
"2952",-120.05,47.8667
"2953",-122.25,47.8667
"2954",-120.1167,47.8833
"2955",-122.2333,48.15
"2956",-122.5,48.2667
"2957",-122.2667,48.3667
"2958",-122.5167,48.6
"2959",-124.0333,46.55
"2960",-120.4,46.5667
"2961",-124.0333,46.5667
"2962",-122.56287,48.8112
"2963",-119.6898,48.0184
"2964",-122.97872,46.10918
"2965",-120.8094,47.22077
"2966",-120.7833,45.7667
"2967",-120.08334,47.83346
"2968",-121.4168,45.98371
"2969",-121.99947,47.5899
"2970",-122.24885,47.85238
"2971",-120.58949,47.00601
"2972",-122.2167,48.0833
"2973",-119.08331,47.88334
"2974",-124.05,46.96671
"2975",-122.17868,47.35977
"2976",-122.66092,47.63226
"2977",-123.98942,46.5605
"2978",-120.60501,47.56777
"2979",-121.23331,45.68333
"2980",-119.3214,47.1381
"2981",-124.59975,48.35575
"2982",-121.23988,48.6566
"2983",-122.68053,48.26457
"2984",-122.8533,47.07225
"2985",-119.57803,48.36338
"2986",-123.47363,48.06889
"2987",-122.56673,48.48336
"2988",-122.6,47.8333
"2989",-122.7333,48.05
"2990",-124.5333,47.9
"2991",-123.71671,46.98338
"2992",-122.38791,48.29731
"2993",-123.0667,48.1
"2994",-122.33408,47.60174
"2995",-123.00057,48.58328
"2996",-123.01298,48.54624
"2997",-122.48024,48.03648
"2998",-122.51674,47.23348
"2999",-119.18051,46.23574
"3000",-120.41795,46.36095
"3001",-118.6167,46.0833
"3002",-120.12114,48.36444
"3003",-122.5067,47.43315
"3004",-120.32302,47.45505
"3005",-123.46667,46.19167
"3006",-118.2333,46.06672
"3007",-120.45547,46.59194
"3008",-88.1833,42.5167
"3009",-89.05,42.5667
"3010",-90.6,42.7
"3011",-90.8833,42.7833
"3012",-89,42.8
"3013",-88.2667,43.2833
"3014",-88.2833,43.2833
"3015",-90.5167,44
"3016",-91.3333,44.0833
"3017",-89.1833,44.1167
"3018",-91.5,44.2333
"3019",-91.9667,44.6333
"3020",-89.7167,44.6833
"3021",-91.2,44.7167
"3022",-88.6333,44.8833
"3023",-91.85,45.4
"3024",-89.9333,43.9667
"3025",-89.27444,44.45119
"3026",-89.15234,45.13769
"3027",-88.41576,44.26177
"3028",-90.02438,44.48891
"3029",-90.90635,46.58295
"3030",-89.73859,43.48911
"3031",-90.97304,46.79734
"3032",-89.40711,42.66437
"3033",-90.89028,44.24148
"3034",-89.08997,42.61367
"3035",-91.03053,42.98885
"3036",-87.53967,44.76214
"3037",-88.2038,42.71108
"3038",-89.89734,42.78386
"3039",-91.60836,45.74851
"3040",-91.15277,46.20147
"3041",-91.36797,44.96627
"3042",-87.8405,43.5795
"3043",-89.24076,42.83484
"3044",-90.80194,46.09293
"3045",-89.0011,43.3067
"3046",-88.93068,44.72312
"3047",-87.98298,44.00809
"3048",-90.96356,42.7858
"3049",-90.11261,43.05575
"3050",-89.75,44.6833
"3051",-88.21251,43.59951
"3052",-91.94879,44.69487
"3053",-87.78394,44.61809
"3054",-92.54789,44.69595
"3055",-87.19389,45.09785
"3056",-88.82726,42.90207
"3057",-88.32132,43.81168
"3058",-90.65555,42.98115
"3059",-90.42161,45.87773
"3060",-88.29111,45.8474
"3061",-88.92688,44.22077
"3062",-89.87743,43.92292
"3063",-88.0246,44.48036
"3064",-90.73146,45.20064
"3065",-89.05736,43.86795
"3066",-92.682,45.77293
"3067",-90.50844,46.47272
"3068",-88.37899,43.31778
"3069",-87.9356,42.91614
"3070",-91.08997,45.29113
"3071",-88.6443,43.52721
"3072",-88.70464,43.3066
"3073",-91.29,46.01002
"3074",-87.50048,44.53986
"3075",-90.58425,43.75736
"3076",-91.25029,43.81489
"3077",-90.63137,43.57434
"3078",-88.5,42.58331
"3079",-88.9833,42.8
"3080",-92.52954,45.4689
"3081",-88.60699,45.2192
"3082",-89.3843,43.07471
"3083",-90.28212,45.22927
"3084",-90.31466,44.24827
"3085",-89.76029,43.0011
"3086",-87.91688,43.10412
"3087",-89.40506,43.87804
"3088",-89.6333,42.60001
"3089",-89.70438,45.88486
"3090",-89.7833,45.2167
"3091",-87.75572,44.02279
"3092",-87.88196,44.22532
"3093",-89.88915,46.1295
"3094",-91.95237,44.43146
"3095",-89.19321,44.62401
"3096",-92.563,45.073
"3097",-88.49974,43.13596
"3098",-88.58251,44.03244
"3099",-90.55702,44.97942
"3100",-87.81988,45.09972
"3101",-89.09863,46.04043
"3102",-88.00203,43.76211
"3103",-89.39525,43.39549
"3104",-89.36094,43.63367
"3105",-87.91327,44.82312
"3106",-90.58326,42.68919
"3107",-88.5525,42.8069
"3108",-88.67497,43.77019
"3109",-87.9957,43.4069
"3110",-90.3604,43.2744
"3111",-91.70409,45.53032
"3112",-89.40813,45.63784
"3113",-89.05669,43.54512
"3114",-91.05763,43.43266
"3115",-87.2876,44.8935
"3116",-89.85007,43.26677
"3117",-88.18365,44.08774
"3118",-87.71628,43.75634
"3119",-87.84037,43.69678
"3120",-88.6333,44.4333
"3121",-89.11322,45.37309
"3122",-90.2333,44.8
"3123",-89.56883,44.52431
"3124",-92.06618,46.65805
"3125",-91.25,46.8
"3126",-88.25797,44.05008
"3127",-88.16444,44.96307
"3128",-92.26717,44.78666
"3129",-88.5465,44.74286
"3130",-89.04818,45.79745
"3131",-91.43114,44.0134
"3132",-87.63854,44.23687
"3133",-86.88331,45.38334
"3134",-90.69965,44.71274
"3135",-88.35533,42.97399
"3136",-89.0114,43.08172
"3137",-88.03606,42.92517
"3138",-89.04206,44.4065
"3139",-89.8167,44.3833
"3140",-89.62263,44.95131
"3141",-89.191,44.11436
"3142",-78.0167,39.3667
"3143",-78.0333,39.4
"3144",-81.7,38.35
"3145",-82.4333,38.4167
"3146",-82.2,38.5
"3147",-82.15,38.7333
"3148",-82.1333,38.8333
"3149",-81.01063,37.40759
"3150",-79.55003,39.06624
"3151",-81.71425,38.362
"3152",-77.85125,39.33188
"3153",-79.82454,38.88959
"3154",-78.50347,39.33653
"3155",-82.43433,38.39284
"3156",-78.10607,39.44508
"3157",-80.4454,37.80169
"3158",-81.5508,37.36581
"3159",-78.96952,39.06235
"3160",-79.92002,39.64381
"3161",-81.16,38.003
"3162",-82.19022,38.50599
"3163",-80.91963,37.57995
"3164",-79.31133,38.65785
"3165",-80.18057,38.15812
"3166",-81.55558,39.25482
"3167",-81.28954,37.76675
"3168",-80.6618,40.09659
"3169",-109.8167,41.9
"3170",-105.4667,44.4
"3171",-109.05,44.4167
"3172",-104.7833,41.15
"3173",-109.6167,43.5333
"3174",-105.59468,41.29755
"3175",-106.5,42.58332
"3176",-106.74124,44.40528
"3177",-106.43332,42.78336
"3178",-104.82019,41.14022
"3179",-109.11224,44.89373
"3180",-109.05654,44.48289
"3181",-109.2796,43.36725
"3182",-109.63335,43.53425
"3183",-111.04608,41.41407
"3184",-104.39,42.15002
"3185",-105.48721,44.34389
"3186",-109.46769,41.52979
"3187",-110.73319,43.57416
"3188",-108.21674,44.86684
"3189",-108.71679,42.81683
"3190",-109.8603,42.8667
"3191",-108.3806,43.02462
"3192",-106.94155,44.58895
"3193",-104.2271,44.20807
"3194",-106.97579,44.80863
"3195",-110.98394,42.84924
